Experiment, Condition, DyadID, ParticipantID,Phase,Meaning,InputSentence,RT,MeaningSelection,OutputSentence,CorrectedOutput,Grammatical,GrammaticalityJudgment,Timestamp
DYAD, WordOrderDyads, DYWO06, DYWO061,1wordTraining,"('mokte', 'plain', 'one')",mokte,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:05:34 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,1wordTraining,"('jelpa', 'plain', 'one')",jelpa,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:05:38 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,1wordTraining,"('mokte', 'plain', 'one')",mokte,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:05:42 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,1wordTraining,"('mokte', 'plain', 'one')",mokte,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:05:46 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,1wordTraining,"('jelpa', 'plain', 'one')",jelpa,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:05:50 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,1wordTraining,"('mokte', 'plain', 'one')",mokte,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:05:53 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,1wordTraining,"('jelpa', 'plain', 'one')",jelpa,5.75,correct,NA,NA,NA,NA,Fri Nov 25 17:06:27 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,1wordTraining,"('mokte', 'plain', 'one')",mokte,2.3,correct,NA,NA,NA,NA,Fri Nov 25 17:06:33 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,1wordTraining,"('jelpa', 'plain', 'one')",jelpa,2.31,correct,NA,NA,NA,NA,Fri Nov 25 17:06:38 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,1wordTraining,"('jelpa', 'plain', 'one')",jelpa,2.31,correct,NA,NA,NA,NA,Fri Nov 25 17:06:44 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'plain', 'two')",nefri jelpa,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:07:31 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:07:36 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:07:40 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'blue', 'one')",kogla mokte,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:07:44 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'plain', 'two')",nefri mokte,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:07:49 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'plain', 'two')",nefri mokte,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:07:53 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:07:57 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'blue', 'one')",kogla mokte,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:08:01 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'blue', 'one')",kogla jelpa,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:08:06 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:08:10 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:08:14 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:08:18 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:08:23 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:08:27 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'plain', 'two')",nefri jelpa,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:08:31 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'blue', 'one')",mokte kogla,4.6,correct,NA,NA,NA,NA,Fri Nov 25 17:08:42 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kogla,2.29,"('mokte', 'blue', 'one')",NA,NA,NA,NA,Fri Nov 25 17:08:48 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'plain', 'two')",nefri jelpa,3.44,correct,NA,NA,NA,NA,Fri Nov 25 17:08:57 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'blue', 'one')",kogla jelpa,2.29,correct,NA,NA,NA,NA,Fri Nov 25 17:09:03 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'blue', 'one')",kogla mokte,1.15,correct,NA,NA,NA,NA,Fri Nov 25 17:09:07 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'blue', 'one')",mokte kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:09:09 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'blue', 'one')",kogla jelpa,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:09:13 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'blue', 'one')",mokte kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:09:17 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'plain', 'two')",nefri mokte,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:09:22 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:09:26 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'blue', 'one')",kogla mokte,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:09:30 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:09:34 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:09:39 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:09:43 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:09:47 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:09:51 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:09:56 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'plain', 'two')",nefri mokte,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:10:00 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'blue', 'one')",mokte kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:10:04 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'blue', 'one')",mokte kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:10:08 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'plain', 'two')",nefri jelpa,2.29,correct,NA,NA,NA,NA,Fri Nov 25 17:10:17 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,4.6,correct,NA,NA,NA,NA,Fri Nov 25 17:10:26 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'blue', 'one')",kogla jelpa,2.29,correct,NA,NA,NA,NA,Fri Nov 25 17:10:32 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('mokte', 'blue', 'one')",mokte kogla,3.45,correct,NA,NA,NA,NA,Fri Nov 25 17:10:39 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kogla,1.14,correct,NA,NA,NA,NA,Fri Nov 25 17:10:43 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,testing_2w,"('jelpa', 'blue', 'one')",NA,7.85,NA,jelpa kogla,jelpa kogla,NA,NA,Fri Nov 25 17:11:47 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,matching_2w,"('mokte', 'blue', 'one')",monkte kogla,5.87,correct,NA,NA,NA,NA,Fri Nov 25 17:12:08 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,testing_2w,"('mokte', 'blue', 'one')",NA,6.17,NA,mokte kogla,mokte kogla,NA,NA,Fri Nov 25 17:12:16 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,matching_2w,"('mokte', 'blue', 'one')",monkte kogla,4.8,correct,NA,NA,NA,NA,Fri Nov 25 17:12:34 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,testing_2w,"('mokte', 'plain', 'two')",NA,7.93,NA,mokte nefri,mokte nefri,NA,NA,Fri Nov 25 17:12:44 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,matching_2w,"('mokte', 'plain', 'two')",nefri mokte,2.8,correct,NA,NA,NA,NA,Fri Nov 25 17:13:00 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,testing_2w,"('mokte', 'blue', 'one')",NA,6.34,NA,kogla mokte,kogla mokte,NA,NA,Fri Nov 25 17:13:08 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,matching_2w,"('jelpa', 'blue', 'one')",kogla jelpa,3.2,correct,NA,NA,NA,NA,Fri Nov 25 17:13:24 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,testing_2w,"('mokte', 'plain', 'two')",NA,7.11,NA,nefri mokte,nefri mokte,NA,NA,Fri Nov 25 17:13:32 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,matching_2w,"('jelpa', 'plain', 'two')",nefri mokte,3.2,"('mokte', 'plain', 'two')",NA,NA,NA,NA,Fri Nov 25 17:13:48 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,testing_2w,"('jelpa', 'plain', 'two')",NA,6.31,NA,nefri jelpa,nefri jelpa,NA,NA,Fri Nov 25 17:13:55 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,matching_2w,"('jelpa', 'plain', 'two')",nefri jelpa,3.07,correct,NA,NA,NA,NA,Fri Nov 25 17:14:12 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,testing_2w,"('jelpa', 'blue', 'one')",NA,4.31,NA,kogla jelpa,kogla jelpa,NA,NA,Fri Nov 25 17:14:18 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,matching_2w,"('jelpa', 'blue', 'one')",kogla jelpa,3.33,correct,NA,NA,NA,NA,Fri Nov 25 17:14:33 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,testing_2w,"('mokte', 'plain', 'two')",NA,5.36,NA,mokte nefri,mokte nefri,NA,NA,Fri Nov 25 17:14:40 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,matching_2w,"('mokte', 'blue', 'one')",kogla mokte,4.67,correct,NA,NA,NA,NA,Fri Nov 25 17:15:01 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,testing_2w,"('jelpa', 'plain', 'two')",NA,4.23,NA,nefri jelpa,nefri jelpa,NA,NA,Fri Nov 25 17:15:07 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,matching_2w,"('jelpa', 'plain', 'two')",nefri jelpa,2.53,correct,NA,NA,NA,NA,Fri Nov 25 17:15:18 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,testing_2w,"('jelpa', 'blue', 'one')",NA,6.42,NA,kogla jelpa,kogla jelpa,NA,NA,Fri Nov 25 17:15:26 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,matching_2w,"('mokte', 'plain', 'two')",nefri mokte,3.73,correct,NA,NA,NA,NA,Fri Nov 25 17:15:42 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",kogla mokte nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:16:26 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:16:31 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",kogla jelpa nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:16:35 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'plain', 'two')",nefri jelpa,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:16:40 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:16:44 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:16:49 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:16:54 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'one')",mokte kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:16:58 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:17:02 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'one')",jelpa kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:17:07 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:17:11 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",jelpa nefri kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:17:16 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'plain', 'two')",nefri mokte,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:17:21 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:17:25 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:17:29 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'one')",kogla jelpa,3.44,correct,NA,NA,NA,NA,Fri Nov 25 17:17:40 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,4.6,correct,NA,NA,NA,NA,Fri Nov 25 17:17:48 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,2.3,correct,NA,NA,NA,NA,Fri Nov 25 17:17:55 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'one')",kogla jelpa,2.29,correct,NA,NA,NA,NA,Fri Nov 25 17:18:01 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'one')",mokte kogla,2.3,correct,NA,NA,NA,NA,Fri Nov 25 17:18:07 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'plain', 'two')",jelpa nefri,2.29,correct,NA,NA,NA,NA,Fri Nov 25 17:18:12 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,1.15,correct,NA,NA,NA,NA,Fri Nov 25 17:18:18 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,2.3,correct,NA,NA,NA,NA,Fri Nov 25 17:18:24 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",mokte nefri kogla,2.3,correct,NA,NA,NA,NA,Fri Nov 25 17:18:30 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,1.15,correct,NA,NA,NA,NA,Fri Nov 25 17:18:36 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:18:37 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:18:42 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",kogla jelpa nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:18:46 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:18:51 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:18:56 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:19:00 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'one')",kogla mokte,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:19:05 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",jelpa nefri kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:19:09 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'one')",jelpa kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:19:14 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'one')",mokte kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:19:18 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",jelpa nefri kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:19:23 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:19:27 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'plain', 'two')",nefri jelpa,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:19:32 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",mokte nefri kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:19:36 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'plain', 'two')",nefri jelpa,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:19:40 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'plain', 'two')",jelpa nefri,2.29,correct,NA,NA,NA,NA,Fri Nov 25 17:19:49 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'one')",jelpa kogla,3.44,correct,NA,NA,NA,NA,Fri Nov 25 17:19:56 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,1.15,correct,NA,NA,NA,NA,Fri Nov 25 17:20:02 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,1.15,correct,NA,NA,NA,NA,Fri Nov 25 17:20:07 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,2.3,correct,NA,NA,NA,NA,Fri Nov 25 17:20:13 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,1.15,correct,NA,NA,NA,NA,Fri Nov 25 17:20:18 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",kogla jelpa nefri,1.15,correct,NA,NA,NA,NA,Fri Nov 25 17:20:23 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'one')",kogla mokte,3.45,correct,NA,NA,NA,NA,Fri Nov 25 17:20:31 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'plain', 'two')",nefri mokte,2.3,correct,NA,NA,NA,NA,Fri Nov 25 17:20:36 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",nefri mokte kogla,3.44,correct,NA,NA,NA,NA,Fri Nov 25 17:20:44 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:20:45 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'one')",jelpa kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:20:50 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'one')",jelpa kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:20:54 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'plain', 'two')",nefri mokte,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:20:59 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:21:03 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",mokte nefri kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:21:08 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",kogla mokte nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:21:12 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",nefri jelpa kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:21:17 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'plain', 'two')",jelpa nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:21:22 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",kogla mokte nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:21:26 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:21:31 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",nefri mokte kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:21:35 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",nefri mokte kogla,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:21:40 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:21:45 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:21:49 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'one')",kogla mokte,2.3,correct,NA,NA,NA,NA,Fri Nov 25 17:21:58 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'plain', 'two')",nefri jelpa,3.44,correct,NA,NA,NA,NA,Fri Nov 25 17:22:05 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'one')",kogla mokte,3.45,correct,NA,NA,NA,NA,Fri Nov 25 17:22:12 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'one')",kogla jelpa,2.29,correct,NA,NA,NA,NA,Fri Nov 25 17:22:18 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,1.15,correct,NA,NA,NA,NA,Fri Nov 25 17:22:24 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'plain', 'two')",nefri mokte,3.45,correct,NA,NA,NA,NA,Fri Nov 25 17:22:31 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",kogla jelpa nefri,3.45,correct,NA,NA,NA,NA,Fri Nov 25 17:22:38 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",jelpa nefri kogla,4.6,correct,NA,NA,NA,NA,Fri Nov 25 17:22:47 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,3.45,correct,NA,NA,NA,NA,Fri Nov 25 17:22:54 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",nefri jelpa kogla,3.45,"('mokte', 'blue', 'two')",NA,NA,NA,NA,Fri Nov 25 17:23:02 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:23:05 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:23:09 2016
DYAD, WordOrderDyads, DYWO06, DYWO061,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Fri Nov 25 17:23:14 2016
